4,0,18,13,55,58,13,32,6,6,36,26,30,4,6,22,21,48,31,20,12,33,19,23,10,17,13,7,12,17,11,27,17,0,6,8,19,8,2,27,25,28,1,11,27,4,14,6,22,3,26,0,13,22,14,22,1,25,32,32,28,8,22,0,16,46,7,17,9,1,5,0,0,25,51,20,61,9,0,0,0,50,5,0,0
0,0,10,44,20,4,9,34,0,17,7,24,0,27,6,0,0,0,40,6,0,30,41,0,24,3,11,13,8,7,14,1,0,4,12,4,0,8,18,12,15,3,18,0,3,0,20,7,41,28,0,11,9,17,0,24,0,0,15,1,15,0,22,0,4,15,53,0,11,0,0,0,0,5,2,15,9,15,0,0,0,0,17,0,0
0,5,13,20,11,37,13,9,0,11,7,15,16,0,13,0,0,0,11,5,13,0,8,12,7,0,6,5,52,0,0,6,0,16,4,4,0,0,7,10,10,1,6,0,0,0,0,18,22,14,0,0,8,0,12,0,18,0,6,6,0,5,10,6,10,4,6,0,5,0,0,0,0,0,0,21,9,0,0,0,0,0,15,3,5
0,0,28,32,7,20,0,17,7,0,29,10,7,0,29,0,0,10,18,18,10,29,30,15,0,20,0,0,19,2,21,7,0,0,0,16,8,2,36,27,7,6,15,22,12,4,0,20,61,6,24,6,0,15,5,2,16,0,5,29,60,13,5,13,1,29,10,0,13,4,2,2,38,0,45,29,14,7,0,2,0,0,5,6,11
0,0,0,49,34,15,25,24,0,18,11,24,12,37,7,0,0,30,29,8,15,12,9,68,3,20,0,14,11,0,17,0,3,6,11,6,0,6,5,48,19,8,5,0,2,0,13,14,72,7,0,0,12,29,7,15,2,2,8,6,30,0,21,19,30,38,2,17,0,2,0,1,0,0,34,16,68,0,0,1,8,0,45,0,7
0,0,27,20,19,27,0,18,0,8,11,0,7,12,15,4,0,2,18,6,16,22,0,39,13,0,28,0,32,15,21,20,0,3,0,40,2,17,12,10,34,0,10,0,0,0,0,21,64,0,4,0,16,0,18,0,9,33,32,17,10,7,11,13,11,15,5,1,19,0,2,9,7,3,25,12,61,9,0,0,8,2,0,5,4
0,0,0,4,0,6,31,0,0,23,3,0,0,0,0,0,33,0,0,0,0,74,0,151,16,22,0,0,0,0,0,39,0,0,0,7,0,10,12,12,5,0,0,0,0,0,24,7,11,33,0,7,0,0,0,8,6,0,0,13,0,10,4,5,0,17,40,0,12,0,0,0,0,0,0,5,0,44,0,0,0,0,3,7,0
0,12,0,14,52,7,6,10,4,18,23,0,9,18,9,0,0,5,44,5,36,9,53,57,24,19,0,21,18,9,19,7,0,4,15,3,0,15,4,36,7,21,0,0,0,2,24,41,96,25,6,16,0,11,3,35,0,0,14,9,16,0,21,0,7,44,11,14,0,1,27,18,0,11,0,23,47,4,0,0,0,31,44,2,0
0,0,68,14,73,8,32,21,7,26,17,18,30,30,24,0,0,4,38,8,39,17,0,10,8,8,15,17,144,17,11,25,0,0,50,7,0,7,6,11,36,6,32,0,0,0,54,40,37,18,0,26,2,14,8,19,4,0,11,0,16,18,25,0,5,23,16,9,0,9,1,4,0,0,0,26,27,10,0,3,1,21,9,0,8
0,0,36,12,63,0,21,8,0,16,7,13,4,37,12,0,0,0,25,7,23,9,0,149,11,14,3,21,9,5,0,0,0,0,15,8,0,15,4,19,17,26,29,0,0,0,0,7,114,2,0,17,4,12,13,18,6,0,11,12,20,31,24,11,8,23,14,0,6,0,0,0,0,3,3,16,55,6,0,0,0,2,20,5,9
0,3,0,45,5,28,0,27,2,9,20,0,33,0,31,0,0,14,4,38,37,57,26,49,26,0,31,0,18,1,0,21,0,0,0,23,8,12,17,19,31,0,25,0,0,0,0,45,13,50,0,0,30,0,22,14,0,0,0,23,0,20,23,15,0,10,48,0,7,0,0,0,23,20,30,18,22,4,0,0,0,0,0,0,0
0,0,33,4,27,7,24,4,0,18,4,10,25,0,11,0,0,2,14,0,12,3,31,5,6,12,4,9,18,0,6,0,0,6,14,4,0,8,5,10,10,6,0,0,0,0,19,18,17,29,0,9,0,6,0,4,6,0,0,6,6,4,12,12,14,18,0,0,17,0,0,0,1,0,6,33,10,26,0,0,0,0,14,2,0
0,0,0,61,2,31,10,49,0,5,20,9,19,9,22,7,16,15,8,31,4,34,13,0,23,0,18,9,35,0,0,17,0,8,0,9,0,0,49,6,27,7,13,0,1,29,16,23,6,16,0,26,10,0,22,0,24,0,7,13,12,19,2,16,0,0,4,0,26,4,7,0,0,0,0,15,19,0,0,0,0,0,0,0,0
0,0,0,60,4,17,0,23,1,0,24,0,23,4,2,0,0,6,0,19,0,26,5,19,54,3,14,0,14,12,0,16,5,0,0,16,9,0,19,4,14,0,0,0,5,4,0,33,31,14,0,0,8,0,0,6,7,0,0,1,0,19,0,4,3,29,4,0,0,0,5,2,0,2,4,3,2,48,0,0,1,1,47,0,0
0,0,1,69,34,32,17,16,0,4,42,33,8,9,21,6,0,22,20,0,9,6,6,10,7,3,25,24,0,15,2,31,1,0,5,6,0,18,0,8,18,12,0,0,0,0,0,21,17,8,0,0,21,2,0,14,22,0,0,11,0,14,2,16,0,6,5,8,10,0,6,0,0,0,0,11,12,2,0,0,0,2,8,0,0
0,0,33,21,31,5,16,5,5,7,6,36,0,23,5,0,3,0,25,0,16,6,4,25,0,16,0,18,0,6,20,0,3,6,13,4,8,25,0,45,10,16,0,0,0,5,19,19,80,0,0,21,11,22,13,18,0,24,0,6,28,0,27,0,4,18,11,16,3,4,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0
0,0,0,36,38,0,21,18,0,0,0,13,1,4,26,0,0,4,64,13,11,15,0,28,9,0,12,0,20,4,0,12,0,5,0,15,0,9,0,0,11,0,10,0,0,0,0,0,3,21,0,0,12,0,13,0,9,0,10,4,8,22,2,22,0,65,10,0,16,0,0,0,0,0,6,4,33,0,0,0,0,0,0,0,0
0,35,53,25,26,34,3,34,0,4,20,11,29,0,26,0,4,0,0,27,16,13,0,117,15,6,11,16,44,0,14,0,14,0,0,32,0,6,8,12,28,0,9,0,0,0,4,47,18,60,0,0,17,0,17,0,7,0,0,18,13,11,10,12,35,43,0,0,9,0,0,0,0,0,0,15,81,1,0,0,0,0,0,13,0
0,0,0,29,0,42,26,15,0,9,3,14,19,0,6,8,0,4,24,5,10,7,6,6,26,15,0,11,3,5,0,14,11,9,10,5,0,22,1,21,10,0,12,3,0,0,0,16,5,43,0,18,0,17,6,10,0,20,4,0,14,0,16,0,5,8,0,2,17,5,0,0,0,5,0,2,6,0,0,0,2,0,15,1,4
0,0,31,25,15,5,18,8,0,11,10,20,6,12,6,3,8,9,17,5,10,10,38,27,64,10,0,12,31,0,7,0,0,0,19,0,9,5,1,15,25,9,0,0,0,0,10,41,64,46,0,0,6,22,15,13,0,8,0,8,10,0,31,10,9,31,18,7,0,0,3,0,0,10,0,19,37,4,0,4,0,0,9,0,5
0,0,41,33,26,36,18,28,0,3,32,18,32,7,9,0,0,3,37,44,28,2,8,42,14,6,10,7,29,0,11,11,0,0,6,6,0,0,18,15,23,0,9,0,0,0,13,16,42,26,0,28,19,0,15,19,4,0,11,9,0,18,7,14,0,5,29,0,13,2,0,0,0,4,0,19,54,29,0,0,0,0,0,0,0
9,0,0,34,34,24,26,29,1,0,16,37,50,0,0,11,0,4,49,13,21,22,19,8,19,41,21,0,9,0,39,22,9,8,16,0,0,0,41,33,31,17,0,11,0,1,20,13,9,8,0,15,5,6,30,29,0,0,13,33,27,6,14,8,8,1,0,31,10,2,1,64,0,0,5,19,28,40,0,0,0,5,10,0,0
0,0,50,2,37,9,23,0,15,14,13,22,16,15,13,0,9,0,17,16,23,6,0,59,16,18,14,18,23,4,14,5,3,0,2,8,0,16,1,19,18,0,34,0,0,0,8,61,65,27,0,0,4,17,0,4,15,0,7,8,7,6,0,18,0,7,18,14,0,0,0,0,0,0,0,4,8,3,0,2,0,0,0,4,8
0,0,22,10,0,19,0,24,0,6,10,20,22,7,18,0,0,2,14,0,19,1,40,41,1,0,7,0,12,5,0,18,0,5,0,12,0,0,20,0,31,0,12,11,18,1,0,7,100,21,0,0,9,7,22,6,11,6,8,5,14,8,14,15,0,4,3,1,11,0,0,2,2,3,3,17,16,5,0,0,0,0,1,0,0
0,0,0,45,29,9,4,19,0,0,34,0,14,21,17,0,0,0,0,6,0,17,12,0,42,0,12,0,6,0,0,6,1,0,12,8,0,0,9,7,10,0,0,0,0,0,4,8,20,26,0,0,6,0,18,5,10,0,0,18,5,9,5,8,14,9,28,0,9,0,0,0,0,0,0,5,15,18,0,0,0,0,0,3,0
0,0,25,17,23,27,0,20,0,14,18,1,5,28,0,3,0,0,13,19,14,13,9,15,25,0,14,0,19,0,0,17,0,0,0,20,0,0,5,11,11,0,14,0,0,0,0,4,44,36,0,0,18,0,15,0,15,0,22,14,0,15,9,6,1,5,20,0,13,0,4,0,0,0,0,26,8,0,0,0,0,0,0,0,0
0,0,0,38,0,21,13,19,0,0,10,0,13,0,38,0,0,4,0,14,24,9,0,11,11,7,15,0,0,0,0,17,0,0,6,0,0,0,13,2,23,0,25,0,0,0,20,10,0,4,0,0,21,0,15,0,0,0,0,9,18,0,2,41,0,0,0,0,10,0,8,0,0,0,0,31,6,2,0,0,0,0,4,0,0
0,6,53,0,29,6,16,5,0,19,5,14,4,18,6,0,0,6,14,3,31,7,22,45,2,11,7,16,18,4,14,0,0,6,14,2,0,16,0,28,4,0,3,0,6,13,22,30,16,0,0,13,0,16,4,20,0,0,12,13,24,8,25,3,7,42,0,11,6,3,0,8,0,7,6,3,26,0,0,0,0,0,2,10,0
0,0,35,38,44,39,16,25,3,16,16,11,22,31,9,6,3,12,17,24,8,49,8,10,9,13,23,21,5,14,17,4,6,5,25,13,5,7,17,32,9,12,4,9,5,22,12,24,8,31,0,16,0,0,22,2,16,7,8,30,18,13,22,15,3,1,3,16,6,0,7,6,8,21,18,70,8,0,0,0,6,6,10,6,15
0,0,44,12,20,0,32,17,5,9,9,0,16,10,33,0,0,2,0,26,0,10,19,52,0,0,21,0,24,0,0,25,0,0,9,20,0,5,24,14,10,0,17,4,17,12,0,0,3,19,0,0,38,0,28,0,32,0,2,27,19,0,17,23,0,21,0,0,7,0,12,0,0,0,0,4,0,0,1,0,0,0,11,11,0
0,0,21,16,72,16,26,10,0,20,8,20,8,7,6,4,0,4,0,40,39,43,49,17,5,19,0,12,14,5,14,5,0,8,19,9,0,17,10,22,34,6,23,0,0,0,0,17,56,13,0,0,19,18,11,17,17,0,3,14,17,2,4,35,6,10,23,14,7,5,0,0,0,0,0,18,30,26,0,0,4,0,8,0,2
0,0,16,49,7,31,2,16,0,0,25,0,11,6,9,0,0,5,6,26,11,33,0,14,13,0,5,0,0,0,0,24,0,0,0,13,0,0,10,2,16,0,17,0,0,0,0,34,0,6,0,0,10,0,15,4,15,0,0,18,0,14,11,14,0,0,0,0,19,0,2,0,0,0,0,3,12,2,0,0,0,0,7,1,5
0,0,20,35,2,6,0,29,0,4,10,0,8,6,44,0,0,0,44,9,3,26,12,19,42,0,18,1,11,0,0,6,0,0,0,13,0,0,10,11,12,0,14,2,9,0,2,51,39,12,0,0,9,0,8,0,12,0,0,13,0,18,0,22,63,46,14,0,23,0,6,0,0,0,0,14,12,8,1,0,0,0,20,0,1
0,0,26,24,15,0,0,0,0,10,5,41,45,20,13,0,0,0,35,12,12,32,15,46,16,13,0,15,0,0,0,0,0,6,10,6,3,12,7,23,5,13,0,0,0,3,9,11,4,3,3,12,0,18,0,19,2,7,24,0,13,3,0,10,6,8,0,13,0,0,14,5,0,10,7,12,17,18,2,0,0,0,0,0,0
26,0,0,27,6,51,1,30,0,0,24,10,55,0,20,0,0,7,13,25,3,15,12,3,5,0,18,0,32,7,0,17,0,0,0,15,0,0,15,10,21,0,24,0,0,0,19,26,27,20,0,0,15,0,20,0,0,0,0,0,5,30,29,16,10,7,22,0,29,13,0,2,4,9,36,71,79,28,0,0,0,0,45,7,0
0,0,49,13,11,19,11,0,7,6,14,14,11,16,17,0,0,0,19,9,40,21,14,0,10,12,5,8,29,0,10,3,0,6,13,4,0,9,15,15,14,7,4,27,6,0,7,10,15,0,0,6,13,12,9,8,14,0,11,26,46,18,34,0,0,0,29,14,2,1,0,0,0,0,0,18,30,0,0,0,0,0,0,0,0
0,1,59,5,33,8,6,16,8,0,25,35,13,24,4,4,0,34,0,37,33,7,54,35,6,30,0,13,0,7,33,9,9,5,25,0,5,27,15,18,24,21,2,0,0,4,45,39,53,0,0,22,0,23,10,10,36,0,8,7,22,0,28,8,1,0,15,15,8,0,0,2,1,4,29,9,27,0,0,0,2,0,2,2,0
0,0,28,7,15,48,0,24,4,0,50,5,21,0,18,5,0,9,0,23,0,46,4,9,23,0,23,0,28,5,5,15,0,4,4,23,0,0,53,51,29,8,30,5,0,0,5,26,20,22,0,0,39,0,28,5,28,2,0,27,0,30,19,26,0,15,33,15,0,0,20,0,0,4,4,7,0,0,0,0,0,39,17,19,6
0,0,37,8,18,8,30,3,4,7,7,21,13,14,12,0,0,2,17,7,16,5,4,29,11,16,3,15,35,18,0,4,26,0,10,4,0,28,9,20,19,8,1,0,0,1,15,18,42,8,0,14,0,9,4,17,0,0,11,2,13,1,11,0,6,16,12,13,0,2,0,0,0,0,2,4,40,12,0,0,1,0,9,0,0
0,0,10,40,8,25,19,14,0,15,7,6,14,15,10,0,0,0,0,21,34,42,5,104,0,0,13,0,56,0,6,1,0,0,0,21,0,0,25,3,12,19,0,0,6,20,15,24,12,16,0,2,18,0,18,0,17,0,0,17,0,15,13,0,13,13,0,13,0,0,6,0,0,1,2,17,31,7,0,0,0,0,0,0,0
0,0,0,0,0,51,0,28,0,21,27,4,20,15,13,9,0,20,12,8,14,3,23,6,4,20,12,1,24,0,21,0,8,1,11,15,0,12,6,49,16,27,7,0,0,0,37,57,1,13,0,0,12,22,12,21,6,0,10,17,19,14,4,7,4,10,0,14,0,4,1,0,0,1,0,14,14,0,0,0,3,2,17,0,0
0,0,0,31,4,23,3,31,0,6,23,10,7,0,27,0,0,6,10,14,15,27,4,32,16,4,20,0,13,4,0,11,0,0,0,11,0,0,30,16,16,18,0,0,0,0,12,16,40,22,0,0,11,0,27,0,9,0,0,0,0,14,0,31,3,4,17,0,16,0,0,0,0,0,10,16,9,14,0,0,0,0,13,0,0
